UserID,FeatureX,Country,FeatureY,Points,UserDate Year,UserDate Month,UserDate Day_of_week
ID_K0A2TE8Q,0,ID_5OWN,0,group 3,3,6,4
ID_LLT1W6F6,0,ID_GU74,0,group 3,2,10,4
ID_0JBDP9PR,0,ID_Q02,0,group 3,3,11,3
ID_8C9K0LSZ,0,ID_HWRH,3,group 3,1,11,1
ID_ZB4XO34L,0,ID_Q02,0,group 3,2,8,6
ID_8X4WD30X,0,ID_5OWN,0,group 3,2,4,2
ID_DW3P79J1,0,ID_ACV0,0,group 3,3,5,4
ID_130414P7,0,ID_GU74,0,group 3,3,3,4
ID_BW7LPDBK,0,ID_0NU5,1,group 3,2,8,3
ID_GUGPRC1T,0,ID_5OWN,0,group 1,1,12,7
ID_1NOY6YAF,0,ID_PLTE,0,group 1,3,6,7
ID_4C5XNQ6E,0,ID_Q02,1,group 3,3,4,5
ID_MVHU4WJF,0,ID_PLTE,0,group 3,2,12,4
ID_XX9DXN8Z,0,ID_ABPY,3,group 1,2,10,5
ID_9S8GCK6X,0,ID_5OWN,1,group 1,3,4,6
ID_Q9E0VGU2,0,ID_TZX5,0,group 1,2,4,2
ID_GG545UMR,0,ID_HWRH,0,group 1,3,5,5
ID_QLQBTR7J,0,ID_2GBE,0,group 1,2,9,1
ID_RFSSI878,0,ID_CXB1,3,group 1,2,4,3
ID_DTBE9KWA,0,ID_GU74,0,group 1,2,12,4
ID_7G3BWDS2,0,ID_GU74,0,group 1,3,3,2
ID_N32R7382,0,ID_NVM2,0,group 1,3,1,2
ID_0C6LUGLD,0,ID_FC41,0,group 1,2,10,5
ID_BXJT9PPY,0,ID_Q02,1,group 1,3,7,1
ID_05M1IPJ5,0,ID_GU74,1,group 1,2,10,3
ID_H0FD6YS1,0,ID_ABPY,0,group 1,3,10,4
ID_6Y1RASSO,0,ID_PLTE,0,group 3,3,2,3
ID_GQ4RQR0Q,0,ID_CKI7,1,group 3,3,11,6
ID_N0RYR9Y4,0,ID_U4GT,0,group 3,3,7,2
ID_0TCQQM8W,0,ID_HWRH,0,group 3,3,10,1
ID_JQ87UN6P,1,ID_CXB1,1,group 3,3,7,4
ID_KCUZHVEV,0,ID_5OWN,0,group 1,1,12,3
ID_91TR4AVX,0,ID_INB3,0,group 1,2,5,3
ID_CHL99ZE2,0,ID_HIN5,0,group 3,3,10,4
ID_YPDL6M5J,0,ID_ACV0,0,group 3,3,7,2
ID_Y4T2985O,0,ID_HWRH,0,group 1,3,10,7
ID_64EA3E42,0,ID_Q02,3,group 1,1,10,2
ID_T1X8JNEE,0,ID_CKI7,0,group 1,2,10,4
ID_SVPG3OLH,0,ID_5OWN,0,group 1,2,12,2
ID_5QIUKPUE,0,ID_CXB1,0,group 3,2,10,6
ID_V8QDX6N2,0,ID_Q02,0,group 3,3,6,5
ID_GQMLRH1H,0,ID_Q02,3,group 1,1,11,2
ID_BM3FB2KW,0,ID_5OWN,0,group 1,3,4,1
ID_49CQXYUC,0,ID_GU74,0,group 3,2,2,7
ID_QL2LGN4G,0,ID_CPF9,1,group 3,3,10,5
ID_AW97XBJM,0,ID_5OWN,0,group 1,2,1,2
ID_D26DIZBE,0,ID_M1LR,1,group 1,3,10,5
ID_APAF016B,0,ID_NVM2,1,group 3,3,8,3
ID_3CZOZGT5,0,ID_HIXK,1,group 1,3,7,4
ID_RZ4PIUYI,1,ID_5OWN,1,group 1,2,10,6
ID_0WBTG6Q6,0,ID_HWRH,1,group 1,3,8,5
ID_L328MIW7,0,ID_HIXK,1,group 1,3,7,4
ID_9821L24S,1,ID_HIXK,0,group 3,2,5,1
ID_YVU3Y25U,0,ID_CXB1,0,group 1,3,9,1
ID_RWIXRBO5,0,ID_HIXK,0,group 1,3,7,4
ID_4OUT7QXF,0,ID_ZXLV,0,group 3,3,9,2
ID_FZ9LOLG5,0,ID_ACV0,0,group 3,2,4,2
ID_58K2FGIG,0,ID_PLTE,1,group 3,3,12,6
ID_CLK1YAAB,0,ID_5OWN,0,group 1,2,10,5
ID_KY6GDJLH,0,ID_HWRH,0,group 1,3,10,3
ID_0TB4G81F,0,ID_Q02,0,group 3,3,1,2
ID_ZUZARP1I,0,ID_111K,0,group 1,3,9,1
ID_5TUK2K48,0,ID_HWRH,0,group 1,2,7,1
ID_NO7UB0KS,0,ID_RAZW,0,group 1,3,5,3
ID_LC52NZN1,0,ID_ZXLV,1,group 1,3,9,5
ID_VCRF2HPD,0,ID_ZXLV,0,group 1,3,9,3
ID_BF827PIP,0,ID_GU74,0,group 1,1,6,5
ID_V2KQKLZB,0,ID_Q02,0,group 1,3,1,4
ID_O2M94ETZ,1,ID_NVM2,0,group 1,3,1,1
ID_TDEDAJUY,0,ID_Y4KK,0,group 1,2,11,1
ID_P203YPH4,0,ID_PLTE,0,group 1,3,1,5
ID_AAEAALYW,0,ID_5OWN,0,group 1,2,8,7
ID_LVXO8D8M,0,ID_5OWN,0,group 1,3,1,7
ID_GWA8Y6B8,0,ID_K86O,3,group 1,2,6,5
ID_S0YL2CSU,1,ID_HIXK,1,group 1,3,7,5
ID_LLQIVGNE,0,ID_GU74,0,group 1,2,8,3
ID_D2QUMPCC,0,ID_VLOE,3,group 3,3,8,2
ID_H680JLMM,0,ID_ACV0,1,group 1,3,7,3
ID_XV90ONS6,0,ID_NVM2,0,group 1,3,9,5
ID_CTCJQQK3,0,ID_GU74,1,group 1,2,9,4
ID_TG9F8JYZ,0,ID_CXB1,0,group 1,3,7,1
ID_U8PQ2AVK,0,ID_111K,0,group 1,2,9,3
ID_NURI2I74,0,ID_RAZW,0,group 1,3,8,2
ID_EFYLVQOY,0,ID_Q02,3,group 1,1,12,2
ID_3OB3QW6F,0,ID_CKI7,0,group 1,3,8,6
ID_6BKSFFM2,0,ID_Z8BI,0,group 1,2,7,7
ID_XIFIDPSN,0,ID_GU74,0,group 1,3,8,7
ID_C87BTHHC,0,ID_ARVG,1,group 1,3,3,4
ID_WOF82SB7,0,ID_QA2H,0,group 1,2,8,3
ID_UR85V4JJ,0,ID_5OWN,0,group 1,3,9,5
ID_DWSU5QKD,0,ID_48U0,0,group 1,3,2,5
ID_VUXN7V24,0,ID_5OWN,0,group 1,3,10,6
ID_TPNT3JES,0,ID_CXB1,3,group 2,2,3,7
ID_3E8PNCOG,0,ID_5OWN,0,group 1,1,12,3
ID_8MI5EASB,0,ID_CXB1,1,group 2,2,3,1
ID_5Z3N8LP1,0,ID_Q02,0,group 1,3,11,7
ID_5JGQZQF8,0,ID_2PMY,0,group 1,3,10,4
ID_T0XODIGU,0,ID_5OWN,1,group 1,3,4,1
ID_A5KDGYHA,1,ID_6P8R,1,group 2,1,5,6
ID_MUKBT6T8,0,ID_5OWN,0,group 2,1,5,3
ID_1RFF3GNT,0,ID_Q02,3,group 2,1,5,3
ID_AYR9V1H0,0,ID_GU74,0,group 2,3,1,7
ID_3I85EAE8,0,ID_U1SY,0,group 2,3,7,2
ID_QKT2LMT7,0,ID_GU74,0,group 1,2,12,2
ID_OZ42Q4A9,0,ID_PLTE,3,group 2,3,4,3
ID_MLAG9OBZ,0,ID_CKI7,0,group 1,3,4,6
ID_3IV2NWUV,0,ID_FC41,0,group 1,2,10,2
ID_5ZBVOINX,0,ID_GU74,0,group 2,2,3,2
ID_7AHYQSZ5,1,ID_GU74,0,group 2,1,11,5
ID_D7SJDHGF,1,ID_5OWN,0,group 2,2,2,7
ID_DKHPGHIZ,0,ID_ZXLV,1,group 1,3,2,2
ID_563SADX9,1,ID_Z8BI,1,group 1,2,11,5
ID_QL884W2O,1,ID_5OWN,1,group 2,3,3,2
ID_M7RCL9L7,0,ID_CKI7,3,group 2,2,6,7
ID_V8OT9KNC,1,ID_5OWN,0,group 2,1,5,3
ID_57Q38CCW,0,ID_Y8RA,3,group 2,2,1,3
ID_OCC1MNW3,0,ID_5OWN,3,group 2,2,2,2
ID_1FK7QUR0,0,ID_CXB1,0,group 1,3,6,7
ID_PJVKKTF1,0,ID_CXB1,0,group 1,3,6,1
ID_X95IMRX4,0,ID_Q02,0,group 2,1,5,1
ID_01TFYISA,0,ID_K86O,0,group 2,2,3,2
ID_N9KVJUJ4,0,ID_Q02,0,group 2,3,11,3
ID_XCDEFDHJ,0,ID_PLTE,0,group 2,2,1,3
ID_PANPRU2Y,1,ID_5OWN,0,group 3,1,4,7
ID_75G44FTT,0,ID_RAZW,1,group 3,2,8,4
ID_VA3X70RK,0,ID_Y8RA,0,group 3,3,5,4
ID_HZQO1VU6,0,ID_5OWN,1,group 1,2,9,2
ID_O75AOEBA,1,ID_5OWN,0,group 3,1,5,3
ID_SI9O47M4,1,ID_HWRH,0,group 3,2,3,2
ID_KUAF8VSZ,0,ID_Q02,0,group 3,1,8,6
ID_D58E1DCW,0,ID_FC41,0,group 1,3,10,6
ID_YECSMFAY,0,ID_Q02,1,group 3,3,8,4
ID_TRUWVGAQ,0,ID_HIN5,3,group 3,1,7,2
ID_1A1LMISL,0,ID_38MP,3,group 3,2,2,7
ID_0G39YJ9O,0,ID_5OWN,0,group 1,2,11,1
ID_FE2BKMZJ,0,ID_OZ6F,0,group 1,2,8,2
ID_JYRV8KFE,0,ID_5OWN,1,group 1,3,5,3
ID_6QAH54CH,0,ID_CXB1,0,group 3,3,9,4
ID_WQWOEUR5,0,ID_5OWN,0,group 3,1,5,3
ID_MUSX1SN2,1,ID_5OWN,0,group 3,1,5,1
ID_791EJ36V,0,ID_HWRH,0,group 3,2,10,1
ID_KVK29L6L,0,ID_CXB1,0,group 3,3,5,2
ID_FUDSM2K7,0,ID_ACV0,0,group 3,3,5,6
ID_CXMBEKCA,0,ID_CXB1,0,group 1,3,5,5
ID_AZ19QEHU,0,ID_ZXLV,3,group 1,3,9,7
ID_8B5W6EV3,0,ID_FC41,0,group 3,3,7,1
ID_C1L6JURT,0,ID_YIPK,3,group 3,4,1,6
ID_EFWOX52W,0,ID_PLTE,0,group 3,1,11,1
ID_4AUM2U1V,0,ID_RAZW,0,group 3,2,7,5
ID_H11MTF75,0,ID_PLTE,0,group 3,3,1,1
ID_MSASPTBN,0,ID_Q02,3,group 3,2,12,2
ID_KLIMOBZV,0,ID_NVM2,0,group 1,3,10,3
ID_2QR06EAF,0,ID_NVM2,1,group 1,2,12,6
ID_I6PL9PCF,0,ID_ZXLV,0,group 3,1,6,3
ID_AWJ3AL5Z,0,ID_PLTE,3,group 3,2,5,1
ID_9TREYSWU,1,ID_WY95,3,group 3,2,6,5
ID_EN9CNIWR,0,ID_GU74,3,group 1,2,9,7
ID_WGDFU91J,0,ID_N98T,0,group 1,3,3,1
ID_F1IEGWBO,0,ID_Y8RA,0,group 3,2,1,7
ID_4TIJO9OK,0,ID_H21E,0,group 3,3,1,1
ID_VTN2AJ8Q,0,ID_FC41,0,group 3,3,1,2
ID_SE2F9YK7,1,ID_K86O,0,group 3,3,10,3
ID_NN0KFSKY,0,ID_A5LV,0,group 1,3,8,7
ID_3XM42LHB,1,ID_CXB1,0,group 3,3,6,7
ID_GFFSDW5Y,0,ID_5OWN,0,group 1,2,7,4
ID_VPQBDU4P,0,ID_QA2H,0,group 1,3,9,1
ID_8QX93GN0,0,ID_5OWN,0,group 1,3,10,2
ID_78HQYVXA,0,ID_ZXLV,3,group 1,3,2,6
ID_UN5CFOO5,0,ID_ABPY,0,group 1,3,4,2
ID_RV1NXTRZ,0,ID_HIXK,0,group 1,3,7,2
ID_RX4THL2W,0,ID_HIXK,3,group 1,3,11,4
ID_A4GB6WKD,0,ID_5OWN,1,group 1,3,4,2
ID_271ISCZ5,0,ID_GU74,1,group 1,3,9,7
ID_DNPDNC46,0,ID_5OWN,0,group 1,2,10,5
ID_4Y802UZO,0,ID_IBFI,0,group 1,3,6,6
ID_O610GQ5L,0,ID_Q02,3,group 1,1,4,4
ID_01RAPE5V,0,ID_HWRH,3,group 1,2,6,7
ID_P403LXVI,0,ID_5OWN,0,group 3,2,10,4
ID_EW9VK41I,0,ID_Q02,0,group 3,3,9,5
ID_SWN40V9H,1,ID_5OWN,0,group 3,2,7,1
ID_PCFFVFEL,0,ID_CXB1,0,group 3,3,9,1
ID_YYGB4Q8H,0,ID_5OWN,0,group 3,3,6,7
ID_4BW68JR8,0,ID_ARVG,3,group 1,1,4,2
ID_XCLBEE3O,1,ID_5OWN,0,group 3,2,10,7
ID_2G9PB9L5,0,ID_GU74,1,group 1,2,11,4
ID_6G119NMD,1,ID_GU74,3,group 3,2,6,7
ID_OASYZQEH,0,ID_5OWN,0,group 1,3,3,5
ID_8H8BCN7W,0,ID_FC41,0,group 1,3,2,5
ID_P6L9AETA,0,ID_JBUL,0,group 3,2,4,4
ID_6QQPWOEP,1,ID_N98T,0,group 3,2,1,1
ID_Y025TR31,0,ID_HWRH,0,group 3,4,2,3
ID_7UK0IJNP,0,ID_Q02,3,group 3,1,11,1
ID_6TNGR8AY,0,ID_5OWN,0,group 1,3,4,5
ID_5K47QBBF,0,ID_5OWN,0,group 1,3,3,4
ID_UGZ541K4,0,ID_CXB1,0,group 3,3,5,3
ID_BT6RBZ2P,0,ID_Q02,0,group 3,3,6,4
ID_LH7W9F8K,0,ID_111K,0,group 3,2,12,5
ID_3XWQBXDQ,0,ID_P0A0,0,group 3,3,10,2
ID_8HOND6YO,0,ID_GU74,1,group 3,2,6,7
ID_FVHZCUUI,0,ID_PLTE,0,group 3,3,10,1
ID_R8VQWH6V,0,ID_HWRH,1,group 1,2,4,4
ID_92HCG5CD,0,ID_Q02,3,group 1,1,9,3
ID_KEQHIAP0,0,ID_CXB1,0,group 3,3,7,5
ID_JSIDMZFU,0,ID_HWRH,1,group 3,3,8,5
ID_WXMVMPGF,0,ID_GU74,0,group 3,1,6,5
ID_2QUCSBHC,0,ID_ARVG,0,group 3,1,4,1
ID_9QAW3ZAP,0,ID_0NU5,0,group 1,3,2,3
ID_UF0Y3R4O,0,ID_NVM2,0,group 1,3,4,3
ID_SFWFYK09,1,ID_CXB1,1,group 4,2,3,7
ID_4JSCUD8X,0,ID_Q02,0,group 3,2,5,3
ID_OSIPHG3G,0,ID_5OWN,0,group 1,2,3,3
ID_HEMRRWGF,0,ID_CXB1,0,group 1,3,5,4
ID_N6B6U28O,1,ID_ABPY,0,group 3,2,7,6
ID_B99AHTUL,0,ID_HIN5,0,group 3,3,3,6
ID_WISZ843V,0,ID_5OWN,0,group 3,3,1,7
ID_74E2QH73,0,ID_NVM2,0,group 1,3,10,7
ID_KW7N630H,0,ID_111K,0,group 1,2,10,4
ID_QOXTKONY,0,ID_HIN5,0,group 3,3,7,3
ID_ERBXOXQ2,0,ID_2PMY,0,group 1,3,5,4
ID_XLVHGBEJ,0,ID_Q02,3,group 1,1,11,4
ID_7PA1QJLO,0,ID_NVM2,1,group 1,3,1,7
ID_NAG4X1G7,0,ID_NVM2,0,group 3,2,5,3
ID_8RG3PHE7,1,ID_5OWN,1,group 3,2,10,1
ID_4U307MRP,0,ID_5OWN,1,group 3,2,6,4
ID_S1F80YBP,0,ID_5OWN,0,group 1,3,9,5
ID_P1KZ5HBG,0,ID_CXB1,0,group 1,3,2,2
ID_IQAN4V5X,0,ID_RAZW,0,group 1,3,8,7
ID_R4KD4R35,0,ID_74H2,0,group 3,3,10,3
ID_X3NBGFCD,0,ID_PLTE,0,group 3,3,8,5
ID_EU2UZXF7,0,ID_Q02,3,group 3,2,4,2
ID_XLYOE1CX,0,ID_NVM2,0,group 3,3,12,1
ID_LG6BO5CC,0,ID_PLTE,0,group 3,2,8,6
ID_UCSVXAJY,0,ID_PLTE,1,group 3,3,3,7
ID_WG7Y4PG0,0,ID_Q02,0,group 1,3,2,2
ID_O4CB9GCQ,0,ID_GU74,1,group 1,3,8,1
ID_XY45KAX9,0,ID_CXB1,0,group 3,2,6,5
ID_SHM1EM6E,0,ID_CXB1,1,group 1,3,6,1
ID_T070TRWG,0,ID_Q02,3,group 1,1,12,2
ID_3CGU97PZ,0,ID_Q02,3,group 3,1,7,5
ID_M48Q0JO5,1,ID_2GBE,0,group 3,3,8,3
ID_YJI2YRSF,0,ID_PLTE,0,group 3,3,2,4
ID_XDPKZ8AG,0,ID_Q02,0,group 1,3,2,7
ID_DG35FY80,1,ID_FC41,0,group 3,1,11,7
ID_IFX9BCXJ,0,ID_Y4KK,0,group 3,2,10,6
ID_EH4TTCCT,0,ID_111K,0,group 3,3,7,2
ID_1Q6R5AP0,0,ID_CXB1,0,group 3,3,6,6
ID_O6IDHTKZ,1,ID_PLTE,0,group 3,3,9,1
ID_IR0HEKW3,0,ID_6P8R,0,group 1,3,9,5
ID_C3OPKIO6,0,ID_FC41,0,group 3,2,10,4
ID_ZLFPBZHH,0,ID_NVM2,0,group 3,3,2,2
ID_PT8TJVEA,0,ID_5OWN,0,group 1,2,11,2
ID_AQ968KV2,1,ID_NVM2,0,group 3,3,6,7
ID_99OCEQ8Q,0,ID_CXB1,0,group 3,1,8,1
ID_V4NUAKUH,0,ID_HWRH,0,group 3,2,9,3
ID_XZMNTT30,0,ID_U1SY,0,group 3,3,3,7
ID_T58168C9,0,ID_CPF9,0,group 3,3,1,4
ID_X6TTDUUG,1,ID_Q02,0,group 2,3,12,1
ID_LLH9MQXQ,0,ID_5OWN,1,group 1,2,2,3
ID_0YOLYB47,0,ID_5OWN,1,group 1,2,1,1
ID_9K9092AE,0,ID_CXB1,1,group 1,2,10,1
ID_IIHAFLJS,1,ID_NVM2,0,group 3,3,4,5
ID_4289JYTJ,0,ID_CXB1,1,group 3,3,12,4
ID_V80CCPIH,0,ID_M1LR,0,group 1,3,5,4
ID_QJ8D4BW1,0,ID_Q02,3,group 1,1,12,7
ID_4PS9M57D,1,ID_K86O,0,group 3,3,8,3
ID_NOAVTZAF,1,ID_45SP,0,group 3,2,6,1
ID_FDUYS6OB,0,ID_GU74,1,group 1,2,10,4
ID_R64JT6TX,0,ID_Q02,0,group 1,3,1,7
ID_HK9MWENZ,0,ID_NVM2,1,group 1,2,9,3
ID_59BKMNMM,0,ID_Q02,3,group 1,2,1,2
ID_J7X716KH,1,ID_GU74,1,group 3,3,2,2
ID_CEE7S6VJ,0,ID_GU74,0,group 1,3,7,7
ID_3T39DJ5H,0,ID_5OWN,3,group 3,2,2,2
ID_ALNZZ4QA,0,ID_6P8R,0,group 3,3,8,3
ID_EJ16KGFR,0,ID_QA2H,1,group 1,2,7,4
ID_EIP9EI85,0,ID_5OWN,0,group 3,2,12,2
ID_Z9GT5MTA,0,ID_FC41,0,group 1,3,3,2
ID_1UCW1QOK,1,ID_CKI7,0,group 3,3,11,1
ID_AUXCUIFT,0,ID_FC41,0,group 3,3,6,6
ID_FBU3ONWM,0,ID_60OO,1,group 3,2,9,7
ID_JG3UZ7A2,1,ID_HWRH,1,group 3,3,3,7
ID_YKU8Z3GA,1,ID_GU74,0,group 3,2,8,2
ID_HIWG5T5Y,0,ID_ZXLV,1,group 3,3,11,5
ID_037JJDSU,0,ID_X354,0,group 1,3,7,2
ID_EIG82N48,1,ID_5OWN,0,group 3,2,12,6
ID_BSMWOX4Y,0,ID_CXB1,3,group 3,2,4,4
ID_GBTECUNM,0,ID_WY95,0,group 1,2,5,6
ID_4VSGO35R,0,ID_CXB1,0,group 3,2,4,4
ID_BNHY5BNF,0,ID_5OWN,0,group 1,3,7,6
ID_B2R59BPZ,0,ID_ABPY,0,group 1,2,12,3
ID_WTM0OKP0,0,ID_BN9Z,0,group 1,3,11,6
ID_3G5JLFXP,0,ID_HWRH,0,group 3,2,9,3
ID_NHSXFNCJ,0,ID_Q02,0,group 3,2,6,4
ID_E7H5NRAM,0,ID_2GBE,0,group 3,3,4,5
ID_E4FUVR0N,0,ID_Q02,3,group 1,1,9,3
ID_2KMEZYFB,1,ID_5OWN,0,group 3,3,10,7
ID_3EYSR07U,0,ID_K86O,1,group 3,3,7,2
ID_ZDL1958D,0,ID_5OWN,0,group 1,3,10,3
ID_IYB4KOA0,0,ID_NVM2,0,group 3,3,10,2
ID_5H1H0EW8,0,ID_5OWN,0,group 3,1,10,1
ID_D4KSR6RF,0,ID_CXB1,0,group 3,3,6,4
ID_WQVO2IIR,0,ID_NVM2,0,group 1,3,1,4
ID_JQP0WM0Y,0,ID_CXB1,0,group 1,2,4,4
ID_9E0S60MX,0,ID_NVM2,0,group 3,2,10,6
ID_S7VWUHZ0,0,ID_5OWN,0,group 3,3,9,3
ID_HDT4LIOE,0,ID_FC41,0,group 1,2,9,2
ID_Y0NKHGOC,0,ID_NVM2,0,group 1,3,3,5
ID_ZVIO8U88,0,ID_PLTE,0,group 1,2,11,1
ID_35CBXXB7,0,ID_Q02,3,group 3,2,5,6
ID_H7OXUYSP,0,ID_5OWN,0,group 1,3,3,4
ID_TKLS1STI,0,ID_HWRH,0,group 1,3,8,6
ID_ZXIMVERR,0,ID_5OWN,0,group 1,3,7,1
ID_PCLAVX2M,0,ID_Q02,0,group 1,2,7,1
ID_4H97UX96,0,ID_111K,0,group 1,3,1,5
ID_5O55ZCS4,0,ID_HWRH,0,group 3,2,4,5
ID_8LFSTH2F,1,ID_5OWN,0,group 3,3,3,5
ID_VML9DVH3,0,ID_K86O,0,group 3,3,10,3
ID_U5ZVPCCN,0,ID_5OWN,0,group 1,3,7,6
ID_DGWLPWYB,0,ID_CPF9,0,group 1,3,10,7
ID_UYOYMAQL,0,ID_GU74,0,group 1,2,10,3
ID_9SKNJ18Q,1,ID_PLTE,0,group 3,3,7,2
ID_PZ4DFV6Z,0,ID_CXB1,1,group 1,3,5,4
ID_A17AF0SY,0,ID_GU74,1,group 1,3,2,5
ID_SZ73U2CY,0,ID_EYN3,0,group 3,3,9,2
ID_Q4CZXWC2,0,ID_2GBE,0,group 1,3,1,4
ID_2I8RHFZ7,1,ID_CXB1,1,group 1,2,3,3
ID_QMY9UNMY,0,ID_5OWN,1,group 1,3,5,4
ID_YI4IMMPB,1,ID_5OWN,1,group 3,3,1,7
ID_5I8XC014,0,ID_HWRH,0,group 3,2,10,1
ID_W2HO0LYJ,1,ID_CXB1,1,group 3,2,10,4
ID_HCFPV325,1,ID_GU74,1,group 3,2,12,3
ID_BLBGZSOS,0,ID_ACV0,0,group 1,3,4,3
ID_RMFRFSVU,0,ID_M1LR,0,group 1,2,8,3
ID_7B1C9EMY,0,ID_ZXLV,1,group 1,3,4,4
ID_CNEMLZN8,0,ID_Q02,1,group 2,2,4,5
ID_KK8A35EG,1,ID_ARVG,0,group 3,1,4,1
ID_8TL2EG1A,0,ID_FC41,1,group 1,2,3,1
ID_7HD64Z18,0,ID_HIN5,0,group 3,3,8,7
ID_DCK8U5CS,0,ID_Q02,0,group 3,3,10,2
ID_6E7UOD1D,0,ID_GU74,0,group 3,2,2,1
ID_VWU20147,0,ID_GU74,1,group 3,2,8,4
ID_DHG3EVKW,0,ID_5OWN,0,group 3,3,4,4
ID_II5NW44L,0,ID_CXB1,1,group 1,3,5,4
ID_BURI5ELM,0,ID_H21E,0,group 1,3,7,2
ID_JR7J4IRB,0,ID_OZ6F,1,group 1,3,2,6
ID_Z6WPH3EL,0,ID_Q02,1,group 1,3,7,3
ID_3QFU2CDP,0,ID_CXB1,0,group 3,3,5,2
ID_V3TZZ6O0,0,ID_5OWN,0,group 3,3,11,6
ID_JRL9O1Z1,1,ID_5OWN,0,group 3,3,3,5
ID_D4EPRT7W,0,ID_Q02,3,group 1,3,1,1
ID_VGQP60F2,0,ID_CXB1,0,group 1,3,7,1
ID_TMSLF6KE,0,ID_PLTE,0,group 1,3,11,3
ID_AB0QYBPB,0,ID_Q02,1,group 1,3,2,2
ID_6LNRQ8SV,0,ID_CXB1,0,group 1,3,7,4
ID_EUWBH3XJ,0,ID_5OWN,1,group 1,3,5,3
ID_UC368N4Y,0,ID_G4IW,1,group 1,2,9,2
ID_FI947BPP,0,ID_Q02,3,group 1,1,12,4
ID_BBZT45D8,0,ID_0NU5,0,group 1,3,1,7
ID_CYUFFF38,0,ID_NVM2,0,group 1,3,4,2
ID_HWV0CM7G,0,ID_Q02,3,group 1,1,10,1
ID_MB2K5V90,0,ID_5OWN,0,group 1,3,4,5
ID_4T5FGFV5,0,ID_NVM2,1,group 1,2,12,7
ID_LR8WGGPL,0,ID_MFQY,0,group 1,3,6,2
ID_8MYB0O6X,0,ID_Q02,3,group 3,3,11,2
ID_7XG2XJS1,0,ID_NVM2,0,group 1,3,8,7
ID_O7WFZTXV,0,ID_Q02,3,group 1,1,10,2
ID_82HLLRRQ,0,ID_NVM2,0,group 1,3,2,1
ID_YOQ9YJXR,0,ID_H21E,0,group 1,3,1,1
ID_PCIRM9MV,1,ID_5OWN,1,group 3,3,5,6
ID_05PUY7LS,0,ID_CXB1,0,group 3,2,4,2
ID_NOIM0TYC,0,ID_5OWN,1,group 1,2,12,6
ID_B5QNTSHV,0,ID_ACV0,1,group 1,3,5,4
ID_M9ORRKH2,0,ID_PLTE,0,group 1,3,9,3
ID_4L65U4QG,0,ID_0NU5,0,group 3,3,2,4
ID_XPIA2E89,0,ID_PLTE,1,group 3,3,3,1
ID_FTV2Z5J8,0,ID_MAQF,0,group 3,3,8,6
ID_4SSS5L7G,0,ID_GU74,0,group 1,3,10,7
ID_JLWCN3GH,0,ID_0NU5,0,group 1,3,2,7
ID_F6ER4592,0,ID_HWRH,1,group 1,2,11,1
ID_2EEFXXL9,0,ID_HWRH,0,group 1,2,9,7
ID_I0N6Z42I,0,ID_Q02,0,group 1,3,1,3
ID_XZO8COZN,1,ID_HWRH,0,group 3,3,2,2
ID_1YFD8ZO6,0,ID_ARVG,0,group 1,2,1,6
ID_CGQTNDEA,0,ID_5OWN,0,group 1,3,4,2
ID_K3MERRVL,0,ID_5OWN,1,group 1,2,6,5
ID_SZBWUS5M,1,ID_Q02,0,group 2,2,10,2
ID_UUL619AE,0,ID_CXB1,0,group 3,2,3,4
ID_43ZLI7A1,0,ID_QUOO,0,group 1,2,10,6
ID_K4RMKWNM,0,ID_5OWN,0,group 1,2,10,6
ID_FQ3AZFF5,0,ID_HIXK,0,group 1,3,7,7
ID_RBQ74ZLS,0,ID_Q02,3,group 1,2,5,3
ID_DTJBUBPM,0,ID_NVM2,0,group 1,3,1,7
ID_26JZTO7J,0,ID_5OWN,0,group 1,3,2,7
ID_R6RFQEHV,0,ID_PLTE,0,group 1,2,7,6
ID_2UYHAM67,0,ID_PLTE,0,group 1,2,9,7
ID_XZRH36F4,0,ID_5OWN,0,group 3,2,10,7
ID_YA5CHKQ2,0,ID_Q02,0,group 1,3,6,7
ID_JX9WCH37,0,ID_CXB1,0,group 1,3,3,1
ID_OJ6EEJQQ,0,ID_GU74,1,group 1,2,11,3
ID_QSNO54YD,0,ID_HWRH,0,group 1,2,9,5
ID_PAQ0CL27,0,ID_5OWN,0,group 1,1,12,7
ID_2DP33TJV,0,ID_NVM2,0,group 3,3,8,7
ID_6EF3VHW7,0,ID_Y8RA,0,group 3,3,1,1
ID_4NSBAH2Y,0,ID_XX6B,0,group 1,2,9,6
ID_EK3S41RU,0,ID_5OWN,0,group 1,2,12,1
ID_277PQJ49,1,ID_5OWN,0,group 1,2,12,4
ID_J685MLRU,0,ID_2GBE,0,group 1,2,3,4
ID_8BUV95CZ,0,ID_NVM2,0,group 1,3,10,1
ID_92HYG5P8,0,ID_RAZW,1,group 1,3,9,3
ID_YWH4SB0A,0,ID_ACV0,0,group 1,3,5,4
ID_W0ON1B0C,0,ID_GU74,0,group 1,2,12,4
ID_W183458Z,0,ID_PLTE,0,group 1,3,6,7
ID_OASBW2BR,0,ID_J60D,0,group 1,2,10,5
ID_X3M14644,0,ID_5OWN,0,group 1,2,12,1
ID_YS4TNXO3,0,ID_Q02,3,group 1,1,12,6
ID_N1GK731B,0,ID_5OWN,1,group 1,3,5,3
ID_QPW0ACNF,0,ID_2PMY,0,group 1,3,10,4
