FeatureF,DiscDate Year,DiscDate Month,DiscDate Day_of_week,DiscID,UserID
0,2,6,5,ID_WB0U1W,ID_ALCTZ01E
0,2,6,5,ID_MK50V5,ID_ALCTZ01E
1,3,4,1,ID_UCLYNZ,ID_59VYW3JN
1,3,3,6,ID_EOFC36,ID_WLQQ9J6T
0,3,3,5,ID_JSKFO0,ID_WLQQ9J6T
1,3,4,4,ID_03AERL,ID_4ZZ005WY
0,3,4,4,ID_XND7QY,ID_4ZZ005WY
1,3,4,4,ID_9ITA7Y,ID_4ZZ005WY
0,2,6,2,ID_5P7M2G,ID_MRT2B6XR
0,2,6,4,ID_OYPJKW,ID_6CPT5NHI
0,2,5,5,ID_TE30BP,ID_6CPT5NHI
0,2,7,1,ID_HCRAHR,ID_Z9XZIU9Z
0,2,7,1,ID_39JAR4,ID_JQEC4D5K
0,2,7,5,ID_OMXV4C,ID_0J7IIE12
0,2,7,7,ID_3QO6Y8,ID_PPOJTBH4
1,3,2,4,ID_J7TYPO,ID_PPOJTBH4
0,2,8,3,ID_XCCC0Z,ID_CUK6P815
1,3,4,3,ID_ALXLUW,ID_FVK8D51I
0,2,8,3,ID_KGI7L1,ID_LMGK2QM3
0,2,8,5,ID_WJCW8S,ID_LSK7I3JE
0,2,8,1,ID_6ZGVHU,ID_18JS6SN7
0,2,8,1,ID_5XT1UN,ID_KCYW7LSA
1,3,4,3,ID_1IMTOT,ID_E7QU0JNS
0,2,4,4,ID_NZ6Q31,ID_OT3MSA6N
0,2,9,3,ID_NV8FJI,ID_LG6BO5CC
0,2,9,1,ID_ZMZR8U,ID_QX1ECYW4
0,2,9,1,ID_RCF2NG,ID_YQATMBFY
0,2,9,1,ID_V6LSNQ,ID_M7PNPMSD
1,3,4,6,ID_L35YO1,ID_FMAC6GM9
0,2,9,4,ID_D5TX9T,ID_24ZSYG2S
0,2,9,7,ID_EC2I5B,ID_4MDR7X7T
0,2,9,2,ID_CMCQIN,ID_Z8JQ9G2L
0,2,9,2,ID_PJWXWO,ID_HPGBK1R2
0,2,10,7,ID_KLMKQ2,ID_HPGBK1R2
0,2,9,3,ID_C7TXSA,ID_PNSC45XB
0,2,9,6,ID_2FOB76,ID_K7WET4ZF
1,3,1,5,ID_LDTC89,ID_PYLAY0V0
0,2,9,7,ID_RIC3V0,ID_G5MKLR66
0,2,9,1,ID_C9J25Z,ID_QNKUW31U
1,3,4,7,ID_PB6ED3,ID_QNKUW31U
1,3,5,3,ID_7LZ04X,ID_BWHPNUVR
1,3,5,3,ID_QD3BZ3,ID_BWHPNUVR
0,2,9,2,ID_32LLUV,ID_KRY5U15O
0,3,2,1,ID_ZW7C8P,ID_KRY5U15O
1,3,2,1,ID_JN1SYR,ID_KRY5U15O
0,2,9,2,ID_4EFWRW,ID_C1G2893X
0,2,9,5,ID_NQYBLE,ID_3JAGZSMY
0,2,9,5,ID_I5T019,ID_5G8MU1B8
0,2,10,7,ID_KVI1RD,ID_YALVDQ3R
1,3,3,1,ID_Z7UOJZ,ID_D4ZPUFY1
0,2,10,7,ID_81OTDA,ID_9SDPXVCH
0,2,10,5,ID_2ROUIL,ID_9SDPXVCH
0,2,7,4,ID_876V86,ID_9SDPXVCH
1,3,4,2,ID_X850YV,ID_9SDPXVCH
1,3,5,5,ID_4LXRJS,ID_9SDPXVCH
1,3,4,7,ID_04I18W,ID_9SDPXVCH
0,3,5,4,ID_JU1ZH0,ID_4T5N0DW2
0,3,5,4,ID_8B57ID,ID_4T5N0DW2
0,3,5,4,ID_R7PXFI,ID_4T5N0DW2
1,3,1,5,ID_ROA8NK,ID_EPZ0PK08
0,2,10,3,ID_F9SA3T,ID_TM74XLJ7
0,2,10,7,ID_WWPG9K,ID_JHML9XQU
0,2,10,7,ID_VCZS32,ID_A7LIEGWW
0,2,10,1,ID_D9VOPC,ID_A7LIEGWW
0,2,10,2,ID_MH1NOC,ID_GKQI5QUD
0,3,1,1,ID_0VRVDM,ID_1ENKPLWW
1,3,1,3,ID_4UNC6K,ID_1ENKPLWW
1,3,4,5,ID_0175B2,ID_HKKS40Y7
1,3,1,2,ID_XQF4Y0,ID_LHSB5XN1
0,2,10,3,ID_V8C5IE,ID_EYL21NNP
0,2,10,7,ID_LD8BH3,ID_EYL21NNP
0,2,10,5,ID_LF2CTQ,ID_LJEO8I0B
0,3,9,4,ID_8W0EA3,ID_LJEO8I0B
0,3,9,5,ID_6T4OHP,ID_LJEO8I0B
0,2,10,5,ID_T1D3CK,ID_UWU3F7C7
0,2,10,5,ID_4LRD4M,ID_TQ4ONXOK
1,3,2,7,ID_3P3AJP,ID_TQ4ONXOK
0,3,2,3,ID_M32HT0,ID_TQ4ONXOK
1,3,1,4,ID_5SAXD6,ID_2UG5YJFO
0,2,10,1,ID_GKVALY,ID_UP59NZ36
0,2,11,6,ID_NTMMLT,ID_UP59NZ36
0,2,11,6,ID_I6UWHS,ID_UP59NZ36
0,2,10,5,ID_D4AYEP,ID_UP59NZ36
0,3,1,5,ID_F001NB,ID_7ZYS2ZM8
0,2,10,3,ID_ZPQ6GB,ID_QGH2RTXY
0,2,10,4,ID_IK17VH,ID_AGK0LJLU
0,2,10,4,ID_B8FE8K,ID_AGK0LJLU
0,2,10,4,ID_8DUDX9,ID_XB9JOG4T
0,2,10,5,ID_TBLBPU,ID_XB9JOG4T
0,2,11,2,ID_E075PZ,ID_XB9JOG4T
1,3,6,4,ID_ZWM7NK,ID_2ILTUX0B
0,2,10,7,ID_65XXTI,ID_V3BQRIQR
0,2,10,7,ID_CFTNHM,ID_6N00UXVQ
1,3,1,5,ID_J3WJX0,ID_SWEMWT7N
1,3,1,5,ID_VJQNN1,ID_SWEMWT7N
0,2,12,4,ID_U0CU0E,ID_SWEMWT7N
1,3,10,5,ID_8D2ZQS,ID_SWEMWT7N
1,3,10,5,ID_EUE9XH,ID_SWEMWT7N
0,2,11,2,ID_EGIUWH,ID_9821L24S
0,2,11,5,ID_7YKAIC,ID_9821L24S
1,3,2,3,ID_NMM08R,ID_9821L24S
0,2,12,5,ID_8ARVOY,ID_9821L24S
0,2,11,2,ID_I8QSB6,ID_ADF66NCS
1,3,5,4,ID_LWUADV,ID_SJ9JDSQL
0,2,11,2,ID_76UFCC,ID_MSY2IPJH
0,2,11,4,ID_4QTWCK,ID_DD1T44KT
0,3,1,5,ID_JOMTC1,ID_ADWEPDOA
1,3,1,3,ID_VCTCKM,ID_ADWEPDOA
0,2,11,5,ID_O85YWO,ID_L1CAH2BP
0,3,1,2,ID_1X0VTE,ID_L1CAH2BP
0,2,11,5,ID_27SSG8,ID_O3VT9V9Y
1,3,6,4,ID_B5K09D,ID_O3VT9V9Y
1,3,2,6,ID_U3U6ME,ID_UNKB3T0W
0,3,2,6,ID_QRMVHH,ID_UNKB3T0W
0,2,11,2,ID_6TFRH0,ID_1Z43MTKV
0,2,11,4,ID_LMS6RA,ID_ZUOY23X2
0,2,11,4,ID_C7UV11,ID_A5KDGYHA
0,2,8,1,ID_HD18PH,ID_A5KDGYHA
0,2,11,5,ID_UOVN9K,ID_54C5H9BS
0,2,11,5,ID_SG3SEC,ID_54C5H9BS
0,2,11,4,ID_IF0BDQ,ID_54C5H9BS
0,2,11,6,ID_H5PRZ8,ID_PP9FUG34
1,3,4,6,ID_Z5G7SP,ID_CACVVAUY
1,3,3,5,ID_U2CTX6,ID_CACVVAUY
0,2,11,2,ID_CK8YUY,ID_L2UG463K
0,3,1,4,ID_VDO17A,ID_L2UG463K
1,3,1,2,ID_SQRP0T,ID_WXF8S619
0,2,11,7,ID_HK2A6C,ID_0EKKGC5V
0,3,1,5,ID_44EJNK,ID_0EKKGC5V
0,3,1,6,ID_EMWDWV,ID_0EKKGC5V
0,2,11,2,ID_P0U6CI,ID_0EKKGC5V
0,3,1,4,ID_CZ0XRM,ID_0EKKGC5V
0,3,2,4,ID_OT344G,ID_SG2UZ2F1
1,3,2,4,ID_V5YUHJ,ID_SG2UZ2F1
1,3,3,2,ID_SEJFUQ,ID_GFTA2ZFG
0,2,11,3,ID_MN241B,ID_SVPXZJUM
0,2,11,5,ID_BVSKQS,ID_35X1D3TU
0,2,12,4,ID_56PT35,ID_35X1D3TU
0,2,11,1,ID_IM6DCM,ID_35X1D3TU
0,2,11,7,ID_WEC5RL,ID_IFW612MA
1,3,4,3,ID_I7DSMI,ID_JLEWBG7H
0,3,4,6,ID_IYB2DP,ID_C6Q9DMP6
1,3,3,5,ID_A8ZL7V,ID_C6Q9DMP6
0,2,12,5,ID_WU2H72,ID_9TEYIZD0
0,2,12,6,ID_V2L2KT,ID_NEVJY568
0,2,12,1,ID_9RMVQO,ID_NEVJY568
0,2,12,7,ID_RGH3EP,ID_NEVJY568
0,2,12,4,ID_CROIF7,ID_NM3Y2NR8
0,2,11,6,ID_8SWGKE,ID_NM3Y2NR8
0,3,9,3,ID_Z976G5,ID_NM3Y2NR8
0,2,12,4,ID_R6G7S5,ID_LMHOPNCP
1,3,1,1,ID_I0ZEGA,ID_LMHOPNCP
1,3,1,1,ID_MXTSJU,ID_LMHOPNCP
0,3,2,2,ID_J8NX2J,ID_LMHOPNCP
0,2,8,2,ID_WJ59CP,ID_LMHOPNCP
0,3,1,1,ID_BXY4D5,ID_LMHOPNCP
0,1,7,3,ID_3K0PL8,ID_9VTLUSEL
0,2,12,7,ID_OKAOW8,ID_865XNKUE
0,2,12,3,ID_L6SLWY,ID_OS2S2F21
0,2,12,5,ID_X2TN1M,ID_5ZUT1K7E
0,2,12,5,ID_GIMR12,ID_3Q6HUJAH
0,2,12,6,ID_ILMLSB,ID_USXQTSWR
0,2,12,6,ID_0L42IB,ID_B3QAL8XH
1,3,2,5,ID_GAWD86,ID_6WXLM4D9
0,2,12,3,ID_5HQKPB,ID_VIMBWSLO
1,3,5,3,ID_BX62TE,ID_UBGXH7WF
0,2,7,7,ID_HDCUZ5,ID_IK82B7T7
0,2,12,2,ID_2MMHTP,ID_40GPPGSV
0,2,12,2,ID_2B2N4D,ID_40GPPGSV
0,2,12,2,ID_SUI8M9,ID_GUGPRC1T
0,2,12,4,ID_L2P1ID,ID_D8T7NQG6
0,3,1,7,ID_LJ2R99,ID_SKQO8CEF
0,2,12,7,ID_G9A7GH,ID_SKQO8CEF
0,2,12,4,ID_KZOO8U,ID_SKQO8CEF
0,2,12,7,ID_HYY61D,ID_SKQO8CEF
0,2,12,7,ID_N22RHS,ID_SKQO8CEF
0,2,12,7,ID_V6W0SG,ID_SKQO8CEF
1,3,1,1,ID_3H3GER,ID_GGH4HS23
0,3,1,4,ID_LULC5K,ID_I431IGNK
1,3,3,3,ID_AUDBR2,ID_I431IGNK
0,3,1,4,ID_IDJ5JY,ID_59VTF7BP
1,3,8,5,ID_F87ABJ,ID_59VTF7BP
0,3,2,6,ID_J93NRA,ID_5G6EK4UD
0,3,1,7,ID_BMYYFW,ID_05B8RJ48
1,3,2,7,ID_BDP0RP,ID_P3PA9JDN
1,3,3,4,ID_LAL3BV,ID_P3PA9JDN
1,3,2,7,ID_C07A8V,ID_1VPL7NHG
0,3,1,2,ID_MLV3TS,ID_BZLBG0DZ
0,3,1,5,ID_VOFRX5,ID_BZLBG0DZ
0,3,1,5,ID_0XYXJ1,ID_BZLBG0DZ
0,3,1,2,ID_1EI8NT,ID_F5TCFTZ8
0,3,1,2,ID_4SGFQV,ID_F5TCFTZ8
1,3,4,7,ID_EY5IZI,ID_F5TCFTZ8
0,3,3,7,ID_CIMC68,ID_F5TCFTZ8
0,3,4,7,ID_UI0QBH,ID_F5TCFTZ8
0,3,1,5,ID_C29NYZ,ID_B83I9EL2
0,3,1,6,ID_XR04QL,ID_LSOTZOCX
0,3,1,2,ID_FDX1O3,ID_0UVM6IM1
1,3,1,3,ID_W6M5JY,ID_V8OT9KNC
0,3,2,2,ID_KPJKBS,ID_P61VEO9M
0,3,2,2,ID_4Z6F7J,ID_P61VEO9M
0,3,2,4,ID_AHZ672,ID_P61VEO9M
1,3,3,6,ID_A9U795,ID_P61VEO9M
0,3,1,5,ID_EU7IR5,ID_79IOL2XX
1,3,5,1,ID_QO8MV7,ID_V2HH7U3B
1,3,5,7,ID_42EJMB,ID_RRJ0B1LN
0,3,1,2,ID_FAVC9T,ID_VTMAZ00K
1,3,5,6,ID_OJ6DUC,ID_Q7SWOFBJ
0,3,5,5,ID_S32T5U,ID_Q7SWOFBJ
1,3,1,2,ID_68222L,ID_NLFJ341G
1,3,2,5,ID_1LWDDN,ID_NLFJ341G
0,3,1,6,ID_PUT0C2,ID_NLFJ341G
0,3,2,6,ID_9B502K,ID_YADOD1T3
0,3,2,1,ID_G4D7XY,ID_YADOD1T3
0,3,5,3,ID_0A86BP,ID_RKP19VDY
1,3,1,3,ID_6IIR6R,ID_LAHDTD9R
0,3,1,4,ID_IZO2K8,ID_LAHDTD9R
1,3,2,7,ID_MIIWZ2,ID_FAWVR3A9
1,3,5,3,ID_1CUD6W,ID_3Z1ZYO1Q
0,3,5,7,ID_CRX182,ID_AEUYO56X
1,3,4,7,ID_ZOUNR1,ID_AEUYO56X
0,2,4,2,ID_DSUGNF,ID_WHZA5DUO
0,2,12,5,ID_GYC35R,ID_WHZA5DUO
0,3,5,5,ID_ZV9SPF,ID_WHZA5DUO
1,3,1,5,ID_VB5EI7,ID_KHSGBYO1
1,3,1,5,ID_00BJB9,ID_KHSGBYO1
1,3,1,5,ID_VTIW0D,ID_KHSGBYO1
1,3,1,5,ID_01K3V9,ID_KHSGBYO1
1,3,1,5,ID_U8LQPO,ID_KHSGBYO1
1,3,1,5,ID_13FH2P,ID_KHSGBYO1
1,3,1,5,ID_KYLCSD,ID_KHSGBYO1
1,3,1,5,ID_TEF8M7,ID_KHSGBYO1
1,3,1,5,ID_WBC2T3,ID_KHSGBYO1
1,3,1,5,ID_XC3SJG,ID_KHSGBYO1
1,3,1,5,ID_VEIHBT,ID_KHSGBYO1
1,3,1,5,ID_IBSCVS,ID_KHSGBYO1
1,3,1,5,ID_B7V2K9,ID_KHSGBYO1
0,3,1,5,ID_35EVDS,ID_8JNC2XJ3
0,3,1,5,ID_ANLE9K,ID_QP6WBYRT
1,3,2,2,ID_HGAWQJ,ID_SVYE9Y9J
1,3,2,2,ID_XYZAAO,ID_SVYE9Y9J
1,3,2,2,ID_9SXGNN,ID_SVYE9Y9J
1,3,1,6,ID_53JINX,ID_G6KO9RJB
1,3,2,3,ID_W4M3N5,ID_HC6CJ9CI
1,3,2,3,ID_ATMGTR,ID_HC6CJ9CI
1,3,2,3,ID_XM5NC9,ID_HC6CJ9CI
1,3,2,3,ID_NZJ4NB,ID_HC6CJ9CI
1,3,2,3,ID_1GFU9Q,ID_HC6CJ9CI
0,3,1,7,ID_L541RR,ID_L3A2MPLQ
0,3,1,7,ID_ZAXI2J,ID_ZQ05WGIL
0,3,2,5,ID_4FH011,ID_XMFEM761
1,3,5,3,ID_SR9TAO,ID_Q75L8P4E
0,3,4,2,ID_S3QU9U,ID_Q75L8P4E
0,3,5,5,ID_EWP5TA,ID_Q75L8P4E
1,3,1,7,ID_EO0OF7,ID_Z5LHM400
1,3,1,7,ID_3E4D00,ID_Z5LHM400
1,3,1,7,ID_R6XK7V,ID_XJBAO72O
1,3,3,7,ID_UTYBMB,ID_XJBAO72O
0,2,11,2,ID_NWFUC5,ID_XJBAO72O
1,3,2,4,ID_WNSHVK,ID_NRM4NRWO
0,3,3,6,ID_08DQDP,ID_VLRUCRE5
1,3,3,6,ID_LCZ5AB,ID_VLRUCRE5
1,3,1,5,ID_HMYUPK,ID_RGR3FB9D
1,3,2,3,ID_RXM0AI,ID_TVMW3GWG
0,3,2,1,ID_F3E8F6,ID_TVMW3GWG
0,2,12,4,ID_DAM7S3,ID_TVMW3GWG
1,3,6,2,ID_9ETDKD,ID_TVMW3GWG
1,3,2,4,ID_6EGE4K,ID_9N8FDP82
1,3,3,2,ID_CC9V6O,ID_9N8FDP82
1,3,2,4,ID_EJMSFF,ID_VDYLFOT1
1,3,2,4,ID_PILPQG,ID_VDYLFOT1
0,2,11,3,ID_BJ9OP4,ID_VDYLFOT1
1,3,4,2,ID_1RBOKS,ID_VDYLFOT1
1,3,4,7,ID_8R3DMV,ID_VDYLFOT1
1,3,4,7,ID_62OCOC,ID_VDYLFOT1
0,3,2,4,ID_SHX3BL,ID_AGK9KFGT
1,3,3,7,ID_SZHAM8,ID_AGK9KFGT
0,3,2,5,ID_586GNL,ID_JNBN1ESQ
0,3,2,6,ID_OX4UKH,ID_DW60Q1O4
1,3,1,3,ID_7LTL9K,ID_1EP7SCKL
1,3,9,3,ID_501HGO,ID_1EP7SCKL
0,3,2,2,ID_A5JBZ8,ID_VDP2MPI4
0,2,4,4,ID_8HLF84,ID_BQGZ0W8L
1,3,2,7,ID_8CRP4L,ID_V8ZI682A
1,3,2,1,ID_BB6KUN,ID_7WNK0ZQG
1,3,2,2,ID_C7AHLW,ID_WCWFREGK
1,3,2,2,ID_T2CCE1,ID_YEW47343
1,3,2,3,ID_RMVAVD,ID_YEW47343
0,3,2,3,ID_AU9L7S,ID_DYMK60J3
1,3,2,3,ID_5ZOSPS,ID_YJY0UDEZ
0,3,2,7,ID_EX16FC,ID_06IUWPFB
1,3,3,3,ID_1BXUAO,ID_6SKG4IFD
1,3,3,4,ID_1FXTGJ,ID_6SKG4IFD
1,3,1,4,ID_SQG08J,ID_EF1A5RVK
0,3,2,2,ID_Y4SA2E,ID_IARO3TJB
0,3,1,1,ID_QTXSZF,ID_IARO3TJB
1,3,2,2,ID_IJC3F7,ID_EHZ7KAJW
1,3,2,4,ID_FZ8YJV,ID_ZKBVUT72
1,3,2,5,ID_3PXXG8,ID_ZKBVUT72
1,3,2,5,ID_I4XYXP,ID_ZKBVUT72
1,3,2,6,ID_CM0SLJ,ID_ZKBVUT72
1,3,2,1,ID_DEUEZ0,ID_ZKBVUT72
1,3,2,4,ID_34KIRW,ID_ZKBVUT72
1,3,2,1,ID_P5HVG3,ID_ZKBVUT72
0,2,3,7,ID_68M312,ID_X6EIM4MK
1,3,2,2,ID_I0ZCUR,ID_UP80W8G1
1,3,2,2,ID_CSB3JG,ID_UP80W8G1
1,3,2,2,ID_9ACTU2,ID_UP80W8G1
1,3,2,2,ID_805U7M,ID_UP80W8G1
1,3,1,3,ID_9U0PSV,ID_GE13M9NZ
1,3,2,3,ID_KBD062,ID_EXZVHOFW
0,3,2,3,ID_L8O3G8,ID_F55TLO6L
1,3,2,7,ID_HIUSNZ,ID_R0FHYC49
0,3,1,5,ID_D9CQXL,ID_R0FHYC49
1,3,4,2,ID_384PJO,ID_R0FHYC49
0,3,2,1,ID_D0K20C,ID_5PCGT3C0
0,3,2,4,ID_7B22JS,ID_5PCGT3C0
1,3,3,7,ID_TUV79R,ID_PPQ07DX5
1,3,2,4,ID_XOOQBL,ID_H8KS9R1X
1,3,2,1,ID_0AJMSG,ID_H8KS9R1X
1,3,2,3,ID_CGJJNT,ID_093UA6Q9
0,3,3,1,ID_TN7N4V,ID_093UA6Q9
0,3,3,2,ID_F9KDMX,ID_093UA6Q9
0,2,4,4,ID_JASA6V,ID_BVL7W232
0,3,2,4,ID_0H8MLM,ID_5HHS419Z
0,3,3,2,ID_I0AUT2,ID_MG1J3GNY
1,3,4,6,ID_A57UQ8,ID_A8099C8E
0,3,3,5,ID_0FWZ72,ID_RF9BHFPO
0,1,6,5,ID_K6Y87Y,ID_IJR575XB
1,3,2,3,ID_OISZF7,ID_9M9BUL5L
0,2,10,3,ID_MQHBEM,ID_9M9BUL5L
0,3,3,3,ID_2AHF3L,ID_63O6GZS4
1,3,4,7,ID_PHEMH6,ID_63O6GZS4
0,3,3,4,ID_HCVNVJ,ID_63O6GZS4
0,3,3,2,ID_VGN9GB,ID_63O6GZS4
0,3,3,4,ID_4I0MF1,ID_63O6GZS4
1,3,3,4,ID_Z7QHKI,ID_ITF9P41X
1,3,3,4,ID_VANEST,ID_ITF9P41X
1,3,4,1,ID_XZUHSI,ID_ITF9P41X
0,3,3,5,ID_R9MGOF,ID_ITF9P41X
1,3,3,5,ID_AJ101D,ID_HVXH5QVU
0,1,5,4,ID_APV5RW,ID_DWQ8WB4J
1,3,3,7,ID_QVI0OD,ID_NWE8PGVL
0,3,2,5,ID_6OSZ74,ID_NWE8PGVL
0,3,4,7,ID_4LKNLB,ID_NWE8PGVL
1,3,4,6,ID_OPHWZO,ID_NWE8PGVL
1,3,6,5,ID_B8MWQN,ID_JO75UKCI
1,3,5,4,ID_PX4A46,ID_WIARC0VA
0,1,5,3,ID_GYKY1Q,ID_N7TCMA8W
0,1,11,7,ID_8H1WNO,ID_N7TCMA8W
0,3,1,6,ID_UNLU2N,ID_0NXF4RAY
0,3,1,1,ID_UX2LHX,ID_0NXF4RAY
1,3,2,5,ID_MQF70Z,ID_X24OM2UH
1,3,2,4,ID_JEKWBT,ID_4AUM2U1V
1,3,2,4,ID_JZKQTZ,ID_4AUM2U1V
0,3,6,6,ID_SRBAH0,ID_UV3K4UUK
0,3,6,4,ID_14325C,ID_QQ664YF7
0,3,6,7,ID_KU2BFG,ID_GWYFJCBX
0,3,6,1,ID_UVFN5Q,ID_GWYFJCBX
0,3,2,7,ID_KYP4RE,ID_GZ1SDKNB
0,3,6,4,ID_A620HK,ID_JRCI3KET
0,3,9,1,ID_M4UZ7U,ID_JRCI3KET
0,3,6,1,ID_9JH1XW,ID_EK6QIERX
1,3,3,1,ID_KGHG08,ID_7GHCRE9S
1,3,5,3,ID_I8P88N,ID_81S9VDRU
1,3,5,4,ID_EM4761,ID_E4KCBCUG
1,3,6,1,ID_T7GXV2,ID_G4NMDH2X
1,3,7,5,ID_P5N2ZV,ID_G4NMDH2X
1,3,5,2,ID_3B7GL9,ID_G4NMDH2X
0,3,5,3,ID_70FI3W,ID_G4NMDH2X
0,3,5,2,ID_NXULKN,ID_G4NMDH2X
1,3,6,2,ID_X70353,ID_G4NMDH2X
1,3,6,1,ID_42DLOK,ID_G4NMDH2X
0,3,6,3,ID_ZZU7B1,ID_WUJLECR8
0,3,3,7,ID_Y3S8UZ,ID_TFDSL7Q9
0,3,3,7,ID_XZGBPR,ID_KP2F4LDY
0,3,3,7,ID_EL5XY0,ID_KP2F4LDY
1,3,4,3,ID_5EZDY0,ID_Y56E6F5A
1,3,5,3,ID_VK5V8Q,ID_T66IN9BC
1,3,7,3,ID_X2K1L9,ID_EL0UFDPI
1,3,7,2,ID_NN1MXM,ID_EL0UFDPI
0,3,2,5,ID_RPUOLF,ID_GBIF2JLA
1,3,7,1,ID_YNZSWF,ID_DA73QOOZ
0,3,1,2,ID_VPOIUC,ID_QNYX5EYI
0,3,4,2,ID_YCX6ZB,ID_A7JZTT08
1,3,3,7,ID_6T0DCU,ID_A7JZTT08
1,3,3,7,ID_T9X3EN,ID_A7JZTT08
0,3,4,5,ID_A7WODC,ID_W68V08JC
0,3,6,6,ID_8JTB68,ID_VEL29MU5
1,3,2,5,ID_17UYDJ,ID_C692ODSU
1,3,3,7,ID_DLJ9BJ,ID_KMFWFI72
1,3,3,2,ID_XD04G0,ID_KP4HEZZ2
0,3,4,7,ID_QP5ZST,ID_A4UTAOKC
0,3,6,6,ID_257L3J,ID_XSEQG6AX
1,3,6,3,ID_3T3E49,ID_XSEQG6AX
0,3,5,4,ID_F89VGN,ID_XSEQG6AX
1,3,3,3,ID_BHD8EY,ID_66WS0X7Z
1,3,1,3,ID_U15X2R,ID_GNAMG9W1
0,3,7,4,ID_KDP4BV,ID_GNAMG9W1
0,3,7,1,ID_UAL884,ID_KOGAWXUM
1,3,8,4,ID_GG4M5D,ID_KOGAWXUM
0,3,7,5,ID_G79DJX,ID_OOF7OCRX
1,3,7,6,ID_85RZZV,ID_OOF7OCRX
1,3,7,3,ID_BKY6EW,ID_BVOWYBH2
0,3,7,3,ID_3YM199,ID_BVOWYBH2
1,3,7,3,ID_ANZU25,ID_BVOWYBH2
1,3,5,6,ID_629B9F,ID_8INGEMPI
1,3,5,3,ID_GIP0ER,ID_CF6L07BE
0,3,4,5,ID_3O7PTA,ID_CF6L07BE
1,3,7,3,ID_8MET9R,ID_3QUPHQCP
0,3,6,5,ID_1YW1CD,ID_3QUPHQCP
0,3,7,3,ID_EGPK9N,ID_3QUPHQCP
0,3,7,5,ID_M4ZQE9,ID_FIY0LT8T
0,3,7,5,ID_C6QL5J,ID_FIY0LT8T
0,3,7,5,ID_73ALUP,ID_3LIHSRFC
0,3,7,5,ID_Q8Z8JF,ID_FSD16WS8
1,3,4,6,ID_4QWK0T,ID_FSD16WS8
1,3,7,5,ID_EP1S5I,ID_197KIQKW
1,3,7,5,ID_JUO6K6,ID_197KIQKW
1,3,7,5,ID_KV1QYQ,ID_197KIQKW
1,3,7,5,ID_C0ICIC,ID_197KIQKW
1,3,7,5,ID_RBCA6D,ID_197KIQKW
1,3,7,5,ID_25C5AP,ID_197KIQKW
1,3,11,4,ID_WLBCRJ,ID_94DGX7AT
0,2,4,4,ID_D0D2DC,ID_S64CGGIG
0,3,1,6,ID_K4WU9R,ID_F9RXMPBT
1,3,6,1,ID_URXXKG,ID_F8FL0EAZ
1,3,1,4,ID_3N4O29,ID_LMH4A7Y2
0,3,7,7,ID_HO5FTP,ID_83NOVPH3
0,3,7,7,ID_V05JDO,ID_6H5YLSOB
0,3,7,7,ID_QSDF1L,ID_6H5YLSOB
1,3,7,5,ID_PCBYM8,ID_7GK9SJ8J
0,3,7,7,ID_C41MCY,ID_ZBUUB9JQ
0,3,7,3,ID_3DWX45,ID_QCTTWN1K
1,3,7,3,ID_2S6K72,ID_1JDI7A64
1,3,7,4,ID_T6HNGD,ID_1JDI7A64
1,3,7,2,ID_N4K766,ID_1JDI7A64
0,3,7,4,ID_PEUY3T,ID_SGRO4KUK
0,3,7,4,ID_NLBF0Y,ID_TWVL6XJ3
1,3,2,4,ID_VQD3B8,ID_JO0UD4BM
1,3,4,1,ID_UOMKPW,ID_31HU0175
0,3,5,5,ID_4NC36T,ID_31HU0175
0,3,1,3,ID_R4V7C9,ID_66QKGB63
0,3,7,6,ID_U4QW4I,ID_HJRZ3JJG
0,3,6,7,ID_D7BBBD,ID_HJRZ3JJG
0,3,6,7,ID_LQZT1M,ID_HJRZ3JJG
0,3,7,7,ID_EIAEAA,ID_NWYSKHIS
0,3,7,1,ID_HUJPIW,ID_NWYSKHIS
1,3,5,1,ID_XOTVYZ,ID_GSZMJPEK
0,3,5,4,ID_O5KVUG,ID_BSCGLGR8
0,3,7,7,ID_0T7H8F,ID_WBHWOT0G
0,3,2,4,ID_P750H3,ID_VKBGCJKG
1,3,2,5,ID_SUJ4GP,ID_9CL2X292
1,3,3,7,ID_S8DYGM,ID_TH4970K9
1,3,7,7,ID_2A21LY,ID_UGZ541K4
0,1,5,1,ID_VTT5H1,ID_3SR17U1R
0,1,5,1,ID_4R821J,ID_3SR17U1R
0,2,9,4,ID_X93HQU,ID_YFWYVE5B
0,2,9,4,ID_E70GSI,ID_YFWYVE5B
0,2,12,1,ID_0S6EJE,ID_YFWYVE5B
0,2,10,5,ID_ED1OYU,ID_5IDW3QTY
0,2,9,4,ID_9ND2PP,ID_2EHL328I
0,3,7,1,ID_G2VK2P,ID_YY7HPT1F
0,3,7,1,ID_L3BP6M,ID_YY7HPT1F
1,3,6,2,ID_MADHX1,ID_JDSG63PD
1,3,2,1,ID_T7S0F1,ID_DPO52TM3
0,2,11,4,ID_49TGEA,ID_VN1QQEHP
1,3,2,5,ID_NJKUUA,ID_CON8TV6M
0,3,2,3,ID_JHHEBK,ID_CON8TV6M
1,3,2,3,ID_M8WZAY,ID_CON8TV6M
1,3,7,4,ID_77YDDZ,ID_A8M0Y1DP
1,3,7,4,ID_TQL3JH,ID_A8M0Y1DP
