UserID,CommentDate Year,CommentDate Month,CommentDate Day_of_week
ID_UC2B2DBT,3,7,4
ID_B5GHYSDN,3,2,1
ID_IENFBO1G,3,2,5
ID_IENFBO1G,3,2,1
ID_IENFBO1G,3,2,3
ID_IENFBO1G,3,2,3
ID_IENFBO1G,3,2,7
ID_IENFBO1G,3,2,7
ID_IENFBO1G,3,2,7
ID_IENFBO1G,3,2,7
ID_YCJ6AB7Y,3,4,5
ID_SN1JKU13,2,10,1
ID_G4I312ZA,3,12,7
ID_D9OSBFFF,3,12,7
ID_CZWOHOAH,3,7,5
ID_K1N3CBLW,3,5,6
ID_YA8H5DCV,3,5,6
ID_DXJ3C272,3,5,5
ID_8EG1NU6I,3,5,4
ID_CZWOHOAH,3,11,7
ID_Y369BEJN,3,11,2
ID_UXR7LYH1,3,5,5
ID_AKRUH56M,3,5,5
ID_00HKNVC0,3,5,5
ID_Q75L8P4E,3,5,5
ID_UXR7LYH1,3,5,5
ID_TNZZ1X5U,3,5,5
ID_54OYRXAC,3,5,5
ID_BWB9E2ZH,3,5,6
ID_UXR7LYH1,3,5,5
ID_NWE8PGVL,3,5,5
ID_NWE8PGVL,3,5,5
ID_XVW1LZX0,3,5,5
ID_XCLBEE3O,3,5,5
ID_B9V30Z7A,3,5,5
ID_UXR7LYH1,3,4,1
ID_EN9W7L5Y,3,4,1
ID_UXR7LYH1,3,5,5
ID_QL884W2O,3,5,1
ID_QL884W2O,3,5,1
ID_GXWYQTFR,3,5,1
ID_QL884W2O,3,5,4
ID_QL884W2O,3,5,4
ID_EQG7QCBY,3,5,4
ID_S33SXF0D,3,3,7
ID_S33SXF0D,3,3,7
ID_OLGE8O0A,3,3,7
ID_S33SXF0D,3,3,2
ID_S33SXF0D,3,3,5
ID_S33SXF0D,3,3,5
ID_S33SXF0D,3,3,5
ID_SXMVWDH1,3,3,2
ID_SXMVWDH1,3,3,2
ID_SXMVWDH1,3,3,5
ID_S33SXF0D,3,4,1
ID_S33SXF0D,3,2,5
ID_S33SXF0D,3,1,3
ID_IENFBO1G,3,1,3
ID_TVMW3GWG,3,1,3
ID_5OLWWXST,3,1,3
ID_C4MTHW2E,3,1,3
ID_PD3YXJY3,3,1,3
ID_5M3VPHZD,3,1,3
ID_FFXTP94Z,3,1,4
ID_S33SXF0D,3,4,6
ID_MZDI3I9H,3,4,4
ID_S33SXF0D,3,3,4
ID_S33SXF0D,3,3,2
ID_S33SXF0D,3,3,5
ID_S33SXF0D,3,3,4
ID_S33SXF0D,3,3,4
ID_ELXWKEEA,3,3,3
ID_ELXWKEEA,3,3,5
ID_ELXWKEEA,3,3,4
ID_ELXWKEEA,3,3,5
ID_ELXWKEEA,3,3,5
ID_S33SXF0D,3,1,5
ID_S33SXF0D,3,4,4
ID_S33SXF0D,3,4,3
ID_TKY0NP0X,3,4,3
ID_S33SXF0D,3,3,4
ID_S33SXF0D,3,3,3
ID_S33SXF0D,3,4,5
ID_S33SXF0D,3,4,5
ID_S33SXF0D,3,4,5
ID_S33SXF0D,3,4,5
ID_S33SXF0D,3,4,5
ID_S33SXF0D,3,4,5
ID_16ZFP1SW,3,4,5
ID_16ZFP1SW,3,4,5
ID_WU5RQ9VP,3,4,5
ID_P403LXVI,3,4,5
ID_J3KSBE9O,3,4,5
ID_J3KSBE9O,3,4,5
ID_J3KSBE9O,3,4,5
ID_J3KSBE9O,3,4,5
ID_J3KSBE9O,3,4,5
ID_J3KSBE9O,3,4,6
ID_S33SXF0D,3,4,5
ID_S33SXF0D,3,4,5
ID_ECMP2MA1,3,4,5
ID_I0PY3OJ7,3,4,5
ID_S33SXF0D,3,4,6
ID_S33SXF0D,3,7,5
ID_55BN5IFM,3,7,5
ID_S33SXF0D,3,4,5
ID_P403LXVI,3,4,5
ID_P403LXVI,3,4,5
ID_ECMP2MA1,3,4,5
ID_ECMP2MA1,3,4,5
ID_ECMP2MA1,3,4,5
ID_ECMP2MA1,3,4,5
ID_BT6HG3FB,3,4,5
ID_S33SXF0D,3,11,5
ID_S33SXF0D,3,11,5
ID_S33SXF0D,3,11,6
ID_30RNZ0BL,3,11,5
ID_30RNZ0BL,3,11,5
ID_S33SXF0D,3,10,5
ID_VX46GY8H,3,10,5
ID_S33SXF0D,3,12,6
ID_S33SXF0D,3,11,4
ID_YYGB4Q8H,3,11,4
ID_S33SXF0D,3,3,3
ID_W13TQV80,3,3,3
ID_97GARXR0,3,3,3
ID_KHO16CV4,3,6,5
ID_KHO16CV4,3,11,5
ID_SE2F9YK7,3,11,5
ID_V3TZZ6O0,3,11,7
ID_2H5GW2GI,3,11,5
ID_KHO16CV4,3,5,6
ID_EC7DUJIA,3,5,6
ID_EC7DUJIA,3,5,6
ID_4HZ38S4H,3,5,6
ID_KHO16CV4,3,5,4
ID_09AGEK9E,3,5,5
ID_U1Q22OF8,2,3,4
ID_16ZFP1SW,2,3,2
ID_16ZFP1SW,2,3,2
ID_U1Q22OF8,2,4,6
ID_5UNFXAR4,2,4,5
ID_5UNFXAR4,2,4,7
ID_5UNFXAR4,2,4,7
ID_0FRG2W4X,2,4,5
ID_UKONHN6L,2,4,5
ID_5EQL4DY5,2,4,7
ID_U1Q22OF8,2,6,5
ID_GYNMQBT7,2,6,1
ID_YAG2N3KW,2,6,5
ID_9DXWZ761,2,6,1
ID_5YSE9MMU,2,6,5
ID_U1Q22OF8,2,4,4
ID_ARYNYR8N,2,4,3
ID_U1Q22OF8,2,4,4
ID_WFQ8B86P,2,7,7
ID_X91KWICQ,2,4,4
ID_X5O3GFEC,2,4,4
ID_4VSGO35R,2,4,4
ID_4VSGO35R,2,4,4
ID_GCT01ET3,2,4,4
ID_Y5PZVBM6,2,4,4
ID_U1Q22OF8,2,9,4
ID_U1Q22OF8,2,6,1
ID_MRVHW21D,2,6,2
ID_MRVHW21D,2,6,2
ID_U1Q22OF8,2,5,3
ID_U1Q22OF8,2,5,2
ID_U1Q22OF8,2,5,2
ID_ADF66NCS,2,5,3
ID_ADF66NCS,2,5,2
ID_ADF66NCS,2,5,3
ID_BI4MMWDG,2,5,2
ID_00QSUS04,2,5,2
ID_00QSUS04,2,5,2
ID_00QSUS04,2,5,3
ID_00QSUS04,2,6,5
ID_U1Q22OF8,2,6,1
ID_U1Q22OF8,2,6,1
ID_ZPSCPZ6X,2,6,1
ID_U1Q22OF8,3,1,1
ID_LMHOPNCP,3,2,2
ID_LMHOPNCP,3,1,1
ID_LMHOPNCP,3,1,1
ID_LMHOPNCP,3,1,1
ID_9TEYIZD0,3,1,1
ID_KODI2QUO,3,1,1
ID_U1Q22OF8,2,6,7
ID_6L3A64FZ,2,6,7
ID_8MEIIR06,2,6,7
ID_D7WQ2DT8,2,6,1
ID_FPWG5ZXY,2,6,7
ID_U1Q22OF8,2,6,3
ID_Q7GMORTC,2,6,3
ID_L6ZXF3JT,2,6,3
ID_U1Q22OF8,2,4,7
ID_U1Q22OF8,2,4,7
ID_U1Q22OF8,2,4,7
ID_U1Q22OF8,2,4,7
ID_U1Q22OF8,2,5,1
ID_5UNFXAR4,2,4,7
ID_P143YW2W,2,4,7
ID_AOYEYDXE,2,4,7
ID_U1Q22OF8,2,9,4
ID_4YRHJI4S,2,9,4
ID_4YRHJI4S,2,9,4
ID_YFWYVE5B,2,9,4
ID_U1Q22OF8,2,10,6
ID_F6OWB78W,2,10,7
ID_JEHOAU4N,3,12,5
ID_U1Q22OF8,2,9,4
ID_3C57ZR9J,2,10,7
ID_USMTXIDT,2,9,4
ID_5PNWMKF0,2,9,4
ID_JV3ZYDF1,2,9,4
ID_9HK3W4NL,2,9,4
ID_6HQNTL1V,2,9,4
ID_U1Q22OF8,2,11,2
ID_U1Q22OF8,2,11,2
ID_U1Q22OF8,2,11,2
ID_Z415RXLL,2,11,3
ID_U1Q22OF8,3,1,2
ID_U1Q22OF8,2,6,2
ID_U1Q22OF8,2,6,2
ID_FPGHMXOP,2,6,3
ID_YMZMU9MG,2,6,2
ID_MN6U9XLL,2,6,2
ID_MN6U9XLL,2,6,2
ID_U1Q22OF8,2,4,4
ID_U1Q22OF8,2,4,4
ID_GEIBD2H5,2,4,4
ID_Y5PZVBM6,2,4,4
ID_U1Q22OF8,3,1,4
ID_YQ92ZMU2,3,1,4
ID_U1Q22OF8,2,11,5
ID_U1Q22OF8,2,6,1
ID_U1Q22OF8,3,8,7
ID_61CSF2QS,3,8,7
ID_U1Q22OF8,3,9,4
ID_YECSMFAY,3,9,5
ID_U1Q22OF8,3,9,7
ID_U1Q22OF8,3,10,6
ID_U1Q22OF8,3,10,3
ID_HQ0U03DU,3,10,3
ID_U1Q22OF8,3,10,4
ID_U1Q22OF8,3,10,6
ID_U1Q22OF8,3,8,1
ID_U1Q22OF8,3,8,1
ID_U1Q22OF8,3,8,2
ID_U1Q22OF8,3,8,4
ID_RHGZLE50,3,8,1
ID_RHGZLE50,3,8,2
ID_RHGZLE50,3,8,1
ID_RHGZLE50,3,8,2
ID_RHGZLE50,3,8,4
ID_61CSF2QS,3,8,4
ID_61CSF2QS,3,8,4
ID_U1Q22OF8,3,11,5
ID_T986NFSC,3,11,3
ID_U1Q22OF8,3,8,7
ID_IPAG7O90,3,8,6
ID_WPN73P2G,3,8,6
ID_U1Q22OF8,2,4,1
ID_U1Q22OF8,2,4,3
ID_5UNFXAR4,2,4,1
ID_W47QUBDX,2,4,1
ID_CG203S0F,2,4,1
ID_LNNCO126,2,4,3
ID_U1Q22OF8,2,4,1
ID_U1Q22OF8,2,4,1
ID_U1Q22OF8,2,4,1
ID_U1Q22OF8,2,4,2
ID_FVLUW9HC,2,4,2
ID_FVLUW9HC,2,4,1
ID_FVLUW9HC,2,4,1
ID_FVLUW9HC,2,4,1
ID_U1Q22OF8,2,4,4
ID_U1Q22OF8,2,4,4
ID_21WK0DT8,2,4,4
ID_AOYEYDXE,2,4,4
ID_U1Q22OF8,2,4,4
ID_X4DQL89F,2,4,7
ID_U1Q22OF8,2,4,7
ID_WHZA5DUO,2,4,7
ID_WHZA5DUO,2,4,6
ID_W8LZQXAF,2,4,6
ID_U1Q22OF8,2,4,7
ID_U1Q22OF8,2,4,7
ID_U1Q22OF8,2,4,7
ID_DAW2ATK4,2,4,7
ID_DAW2ATK4,2,4,7
ID_DAW2ATK4,2,4,7
ID_21WK0DT8,2,4,7
ID_YKTZOB2Y,2,4,7
ID_U1Q22OF8,2,4,1
ID_6EPYTQCW,2,4,1
ID_U1Q22OF8,2,7,1
ID_U1Q22OF8,3,12,2
ID_5O55ZCS4,3,12,3
ID_UMVPLRIV,3,4,5
ID_UMVPLRIV,3,4,5
ID_JYTLEXN4,3,4,5
ID_UMVPLRIV,3,4,2
ID_Q7GMORTC,3,4,2
ID_16ZFP1SW,3,4,5
ID_FFR3VB6R,3,4,5
ID_LANRX0SO,2,10,7
ID_LANRX0SO,2,8,3
ID_LANRX0SO,2,8,3
ID_2S40QSXC,2,8,3
ID_LANRX0SO,2,3,5
ID_38HINA6C,2,3,7
ID_XSEP4XPN,3,5,2
ID_XSEP4XPN,3,4,6
ID_XSEP4XPN,3,5,4
ID_VRM5QGQI,3,5,3
ID_VRM5QGQI,3,5,6
ID_XSEP4XPN,3,3,3
ID_XSEP4XPN,3,3,3
ID_XSEP4XPN,3,3,3
ID_XSEP4XPN,3,3,3
ID_XSEP4XPN,3,3,3
ID_1WOUQ1UO,3,3,3
ID_1WOUQ1UO,3,3,3
ID_RBZ44ILF,3,3,3
ID_RBZ44ILF,3,3,3
ID_RBZ44ILF,3,3,3
ID_RBZ44ILF,3,3,3
ID_RBZ44ILF,3,3,3
ID_XSEP4XPN,3,4,6
ID_XSEP4XPN,3,4,6
ID_C8GTO0EV,3,4,6
ID_XSEP4XPN,3,4,7
ID_XSEP4XPN,3,4,7
ID_1WOUQ1UO,3,4,6
ID_1WOUQ1UO,3,4,7
ID_XSEP4XPN,3,3,2
ID_RQ6YEWZ9,3,3,2
ID_W13TQV80,3,3,2
ID_W13TQV80,3,3,2
ID_W13TQV80,3,3,2
ID_54OYRXAC,3,3,3
ID_PNUJTLMH,3,3,2
ID_6T2ZDSCA,3,3,2
ID_3B4YDKWF,3,3,2
ID_3B4YDKWF,3,3,2
ID_XSEP4XPN,3,4,6
ID_XSEP4XPN,3,4,6
ID_XSEP4XPN,3,4,7
ID_N1CSJ2AC,3,4,5
ID_XSEP4XPN,2,12,6
ID_ZAH482HA,2,12,7
ID_80ARM0G9,2,12,6
ID_14Z8DK22,2,12,6
ID_26ADG3SR,2,12,4
ID_26ADG3SR,2,12,4
ID_26ADG3SR,2,12,5
ID_26ADG3SR,2,12,5
ID_XCLBEE3O,2,12,5
ID_WHZA5DUO,2,12,5
ID_WHZA5DUO,2,12,5
ID_HTJQGD6J,2,12,4
ID_1NJDAEBO,2,12,5
ID_1NJDAEBO,2,12,5
ID_GYNMQBT7,2,6,4
ID_GYNMQBT7,2,6,4
ID_GYNMQBT7,1,6,1
ID_Q10I7E58,1,6,1
ID_X95IMRX4,1,6,1
ID_X95IMRX4,1,6,1
ID_GYNMQBT7,2,2,7
ID_II5D1BRN,2,2,1
ID_B2YLACIW,1,4,3
ID_S08HX5EF,1,4,4
ID_FG94IRYT,1,4,3
ID_TPJUIY15,1,4,3
ID_B2YLACIW,1,5,6
ID_S08HX5EF,1,5,7
ID_JLQJ267G,1,5,6
ID_XJKY5OD8,1,5,1
ID_XJKY5OD8,1,5,1
ID_3TMRSXX5,3,5,6
ID_3TMRSXX5,3,5,7
ID_4X46JTW6,3,5,6
ID_A70JKP2J,2,4,5
ID_67PHL20K,2,4,5
ID_2OTZJLTT,2,4,4
ID_9EN1NUFJ,2,4,5
ID_SE2F9YK7,3,12,6
ID_SE2F9YK7,3,12,6
ID_SE2F9YK7,3,12,6
ID_662I4FST,3,12,6
ID_662I4FST,3,12,6
ID_SE2F9YK7,3,12,7
ID_SE2F9YK7,3,12,1
ID_SE2F9YK7,3,12,1
ID_PNUJTLMH,3,12,1
ID_H11MTF75,3,12,1
ID_TKFO24GC,3,12,1
ID_SE2F9YK7,3,11,4
ID_SE2F9YK7,3,11,4
ID_SNDGGLK1,3,11,3
ID_8MLQEBGH,3,5,4
ID_8MLQEBGH,3,5,4
ID_SM33OQNC,3,5,3
ID_SM33OQNC,3,5,5
ID_2UG5YJFO,3,1,7
ID_2UG5YJFO,3,2,7
ID_2UG5YJFO,3,1,7
ID_2UG5YJFO,3,1,1
ID_2UG5YJFO,3,1,1
ID_2UG5YJFO,3,1,1
ID_2UG5YJFO,3,1,4
ID_2UG5YJFO,3,1,4
ID_2UG5YJFO,3,1,4
ID_2UG5YJFO,3,1,4
ID_2UG5YJFO,3,1,4
ID_2UG5YJFO,3,1,1
ID_2UG5YJFO,3,2,2
ID_2UG5YJFO,3,2,2
ID_2UG5YJFO,3,2,7
ID_LQF775GC,3,1,3
ID_LQF775GC,3,1,7
ID_LQF775GC,3,1,1
ID_LQF775GC,3,1,1
ID_LQF775GC,3,1,4
ID_LQF775GC,3,1,1
ID_LQF775GC,3,2,7
ID_LQF775GC,3,1,4
ID_LQF775GC,3,1,1
ID_6P5FNQDM,3,2,2
ID_6P5FNQDM,3,2,2
ID_6P5FNQDM,3,1,7
ID_6P5FNQDM,3,2,1
ID_6P5FNQDM,3,1,7
ID_6P5FNQDM,3,1,1
ID_6P5FNQDM,3,1,4
ID_6P5FNQDM,3,1,1
ID_6P5FNQDM,3,1,1
ID_6P5FNQDM,3,1,7
ID_6P5FNQDM,3,2,2
ID_6P5FNQDM,3,1,4
ID_6P5FNQDM,3,1,4
ID_6P5FNQDM,3,1,4
ID_6P5FNQDM,3,1,2
ID_6P5FNQDM,3,1,1
ID_6P5FNQDM,3,1,2
ID_6P5FNQDM,3,2,3
ID_6P5FNQDM,3,2,3
ID_6P5FNQDM,3,2,3
ID_Y2KMMQ0Y,3,1,7
ID_Y2KMMQ0Y,3,1,7
ID_M9RCGFGS,3,1,7
ID_Y2KMMQ0Y,3,4,3
ID_Y2KMMQ0Y,3,4,3
ID_Y2KMMQ0Y,3,4,7
ID_Y2KMMQ0Y,3,4,3
ID_Y2KMMQ0Y,3,4,3
ID_Y2KMMQ0Y,3,4,4
ID_Y2KMMQ0Y,3,4,5
ID_Y2KMMQ0Y,3,4,3
ID_Y2KMMQ0Y,3,4,3
ID_Y2KMMQ0Y,3,4,3
ID_Y2KMMQ0Y,3,4,5
ID_80V1V3ZS,3,4,3
ID_80V1V3ZS,3,4,3
ID_80V1V3ZS,3,4,7
ID_80V1V3ZS,3,4,3
ID_80V1V3ZS,3,4,3
ID_80V1V3ZS,3,4,3
ID_80V1V3ZS,3,4,4
ID_80V1V3ZS,3,4,6
ID_80V1V3ZS,3,4,6
ID_80V1V3ZS,3,4,3
ID_80V1V3ZS,3,4,4
ID_Y2KMMQ0Y,3,2,5
ID_LQF775GC,3,2,5
ID_Y2KMMQ0Y,3,1,6
ID_Y2KMMQ0Y,3,1,3
ID_Y2KMMQ0Y,3,1,6
ID_SO6AEFC1,3,2,3
ID_SO6AEFC1,3,1,3
ID_SO6AEFC1,3,1,6
ID_SO6AEFC1,3,1,6
ID_Y2KMMQ0Y,3,4,7
ID_Y2KMMQ0Y,3,4,5
ID_Y2KMMQ0Y,3,4,7
ID_Y2KMMQ0Y,3,4,7
ID_ZJ69N49T,3,4,7
ID_ZJ69N49T,3,4,5
ID_ZJ69N49T,3,4,7
ID_ZJ69N49T,3,4,7
ID_ZJ69N49T,3,4,5
ID_Y2KMMQ0Y,3,4,7
ID_164XVEFU,3,4,7
ID_Y2KMMQ0Y,3,4,4
ID_Y2KMMQ0Y,3,4,4
ID_KNDCQ5GI,3,4,4
ID_Y2KMMQ0Y,3,4,4
ID_VMJLMJYT,3,7,5
ID_Y2KMMQ0Y,3,7,3
ID_Y2KMMQ0Y,3,7,4
ID_QR7X8JHA,3,7,3
ID_QR7X8JHA,3,7,4
ID_Y2KMMQ0Y,3,7,4
ID_YTLL14YY,3,7,4
ID_Y2KMMQ0Y,3,7,6
ID_VMJLMJYT,3,7,6
ID_Y2KMMQ0Y,3,7,6
ID_1JDI7A64,3,9,4
ID_1JDI7A64,3,9,4
ID_Y2KMMQ0Y,3,5,2
ID_Y2KMMQ0Y,3,5,2
ID_Y2KMMQ0Y,3,5,2
ID_1I0QBZW8,3,5,2
ID_1I0QBZW8,3,5,2
ID_1I0QBZW8,3,5,2
ID_Y2KMMQ0Y,3,3,2
ID_1LT6EFTU,3,3,2
ID_Y2KMMQ0Y,3,4,4
ID_Y2KMMQ0Y,3,4,2
ID_YIAGXEKM,3,4,3
ID_Y2KMMQ0Y,3,9,3
ID_Y2KMMQ0Y,3,9,3
ID_Y2KMMQ0Y,3,9,4
ID_Y2KMMQ0Y,3,9,3
ID_Y2KMMQ0Y,3,9,4
ID_Y2KMMQ0Y,3,9,3
ID_Y2KMMQ0Y,3,9,3
ID_Y2KMMQ0Y,3,9,3
ID_Y2KMMQ0Y,3,9,3
ID_A4RDO76A,3,9,3
ID_A4RDO76A,3,9,3
ID_A4RDO76A,3,9,3
ID_A4RDO76A,3,9,3
ID_A4RDO76A,3,9,3
ID_A4RDO76A,3,9,4
ID_A4RDO76A,3,9,4
ID_A4RDO76A,3,9,3
ID_A4RDO76A,3,9,3
ID_A4RDO76A,3,9,3
ID_A4RDO76A,3,9,3
ID_Y2KMMQ0Y,3,9,2
ID_Y2KMMQ0Y,3,9,2
ID_Y2KMMQ0Y,3,9,7
ID_D0VFGSX5,3,9,2
ID_D0VFGSX5,3,9,2
ID_D0VFGSX5,3,9,7
ID_Y2KMMQ0Y,3,9,2
ID_Y2KMMQ0Y,3,10,2
ID_Y2KMMQ0Y,3,10,2
ID_Y2KMMQ0Y,3,7,5
ID_ZQFFQ4AR,3,7,5
ID_Y2KMMQ0Y,3,10,2
ID_3G5JLFXP,3,10,5
ID_Y2KMMQ0Y,3,8,1
ID_Y2KMMQ0Y,3,8,1
ID_791EJ36V,3,8,1
ID_Y2KMMQ0Y,3,7,1
ID_6P5FNQDM,3,7,1
ID_Y2KMMQ0Y,3,9,6
ID_Y2KMMQ0Y,3,3,4
ID_YIAGXEKM,3,3,4
ID_YIAGXEKM,3,3,4
ID_Y2KMMQ0Y,3,4,4
ID_Y2KMMQ0Y,3,4,7
ID_ELXWKEEA,3,4,7
ID_ELXWKEEA,3,4,4
ID_ELXWKEEA,3,4,4
ID_ELXWKEEA,3,4,3
ID_ELXWKEEA,3,4,3
ID_Y2KMMQ0Y,3,6,7
ID_C2IREBNW,3,6,7
ID_Y2KMMQ0Y,3,6,2
ID_EC7DUJIA,3,5,5
ID_EC7DUJIA,3,4,2
ID_Q9CKKPAI,3,4,2
ID_EC7DUJIA,3,4,2
ID_54OYRXAC,3,4,2
ID_N09A4RTM,3,4,2
ID_HHAWHN7D,3,4,2
ID_K1N3CBLW,2,10,2
ID_SWEMWT7N,2,10,4
ID_K1N3CBLW,3,11,7
ID_K1N3CBLW,3,11,7
ID_K1N3CBLW,3,11,7
ID_K1N3CBLW,3,11,7
ID_7WSZDAEC,3,11,7
ID_K1N3CBLW,3,8,6
ID_ZQFFQ4AR,3,8,5
ID_ZQFFQ4AR,3,8,6
ID_K1N3CBLW,3,6,7
ID_AMJW71CC,3,6,4
ID_K1N3CBLW,3,5,2
ID_8EG1NU6I,3,5,2
ID_H26M5ETF,3,3,3
ID_XS6P09BX,3,3,5
ID_BACQM9BX,3,3,5
ID_H26M5ETF,3,2,6
ID_791EJ36V,3,7,7
ID_5H54QN5B,3,7,7
ID_791EJ36V,3,10,7
ID_791EJ36V,3,11,3
ID_FZZO4PCK,3,10,7
ID_WU5RQ9VP,2,12,1
ID_WU5RQ9VP,2,8,2
ID_WU5RQ9VP,2,8,2
ID_WU5RQ9VP,2,12,1
ID_H69UKJJS,2,12,1
ID_H69UKJJS,2,12,1
ID_9N8FDP82,3,3,2
ID_9N8FDP82,3,3,3
ID_9N8FDP82,3,3,4
ID_H743XWYS,3,3,1
ID_H743XWYS,3,3,2
ID_H743XWYS,3,3,3
ID_H743XWYS,2,8,2
ID_WU5RQ9VP,2,8,7
ID_XMDJ2M5N,2,7,7
ID_4VSGO35R,2,7,1
ID_KNO26VS8,3,1,1
ID_0CFMWNGN,3,2,7
ID_CK2UP9V4,3,1,7
ID_IARO3TJB,3,1,1
ID_IARO3TJB,3,1,1
ID_IARO3TJB,3,1,1
ID_YLITJT21,3,1,1
ID_QKJRRRO7,3,1,7
ID_KNO26VS8,3,4,5
ID_KNO26VS8,3,4,5
ID_Z5LHM400,3,4,5
ID_Z5LHM400,3,3,1
ID_KNO26VS8,3,6,5
ID_XCLBEE3O,3,6,5
ID_XCLBEE3O,3,6,5
ID_KNO26VS8,3,4,5
ID_4YH45RYD,2,12,4
ID_N6C2FKG9,2,3,4
ID_N6C2FKG9,2,3,4
ID_67PHL20K,2,3,4
ID_5XX4SAT4,2,3,4
ID_N6C2FKG9,3,5,5
ID_LGOY049J,3,5,5
ID_N6C2FKG9,3,8,6
ID_QR7X8JHA,3,8,6
ID_QR7X8JHA,3,8,6
ID_N6C2FKG9,3,9,2
ID_N6C2FKG9,3,10,1
ID_N6C2FKG9,3,10,1
ID_EW9VK41I,3,9,2
ID_EW9VK41I,3,10,1
ID_EW9VK41I,3,10,1
ID_N6C2FKG9,3,11,5
ID_UGZ541K4,3,11,5
ID_N6C2FKG9,3,10,7
ID_O9IJZ1K0,3,10,7
ID_TSMHN2TN,3,10,7
ID_N6C2FKG9,3,6,3
ID_N6C2FKG9,3,6,3
ID_N6C2FKG9,3,6,3
ID_N6C2FKG9,3,6,3
ID_SUPGG9N2,3,6,3
ID_SUPGG9N2,3,6,3
ID_SUPGG9N2,3,6,3
ID_SUPGG9N2,3,6,3
ID_SUPGG9N2,3,6,3
ID_SUPGG9N2,3,6,3
ID_N6C2FKG9,2,12,5
ID_WHZA5DUO,2,12,5
ID_N6C2FKG9,3,5,6
ID_QR7X8JHA,3,5,6
ID_N6C2FKG9,3,5,4
ID_3UM2SET3,3,5,3
ID_N6C2FKG9,3,5,5
ID_4VSGO35R,3,5,5
ID_TFLL0QXR,3,5,5
ID_MDF8UZGZ,2,7,3
ID_MDF8UZGZ,2,7,7
ID_MDF8UZGZ,2,7,7
ID_0FRG2W4X,2,7,2
ID_UNLKC1LC,2,7,6
ID_QFONRAYP,2,7,3
ID_21WK0DT8,2,7,2
ID_JQEC4D5K,2,7,3
ID_JQEC4D5K,2,7,3
ID_38EIFUM1,2,7,3
ID_38EIFUM1,2,8,7
ID_6DUE2WT4,3,5,5
ID_6DUE2WT4,3,4,2
ID_6DUE2WT4,3,4,2
ID_6DUE2WT4,3,4,2
ID_9DDAKT3I,3,4,2
ID_6DUE2WT4,3,4,2
ID_6DUE2WT4,3,4,2
ID_O8K1WFF9,3,11,7
ID_O8K1WFF9,3,12,7
ID_XJ03MFM5,3,11,7
ID_XJ03MFM5,3,11,7
ID_NJKJ7V3G,3,11,2
ID_Y54GZSPY,3,11,7
ID_4N34NGXC,3,12,7
ID_LCN7W3QP,3,3,4
ID_F1NDIPF3,3,3,4
ID_F1NDIPF3,3,3,4
ID_M48H2B5D,3,9,5
ID_XJ03MFM5,3,9,5
ID_XJ03MFM5,3,9,5
ID_HNCUP150,3,8,5
ID_ZAYI9F7R,3,8,4
ID_M48H2B5D,3,9,7
ID_396QY2LX,3,9,7
ID_M48H2B5D,3,8,5
ID_GYGANKOJ,3,8,4
ID_M48H2B5D,3,12,3
ID_63O6GZS4,3,3,3
ID_9NGB32LA,3,3,4
ID_OKS7YAFE,3,3,3
ID_63O6GZS4,3,3,7
ID_63O6GZS4,3,3,1
ID_63O6GZS4,3,3,1
ID_9NGB32LA,3,3,1
ID_IKPJT7JS,3,3,1
ID_1N5J2PGO,3,7,6
ID_IENFBO1G,3,7,6
ID_1N5J2PGO,3,10,5
ID_XSBS1DKJ,3,4,7
ID_4YP83B85,3,4,7
ID_8JP75F20,3,4,7
ID_8LSWBC6Z,3,4,7
ID_8LSWBC6Z,3,4,7
ID_XSBS1DKJ,3,4,5
ID_ECMP2MA1,3,4,5
ID_XSBS1DKJ,3,6,4
ID_FPGHMXOP,2,6,5
ID_XMDJ2M5N,2,6,5
ID_FPGHMXOP,2,6,3
ID_KOJ0KYHU,2,5,4
ID_2S5BRAS9,2,5,3
ID_BK60MT1E,2,5,4
ID_FPGHMXOP,2,6,7
ID_YAG2N3KW,2,6,1
ID_1CTRYHAG,2,6,7
ID_FPGHMXOP,2,6,3
ID_OVIAHJP6,2,6,3
ID_Q7GMORTC,2,6,3
ID_7LKOG9IZ,2,6,3
ID_FPA1CPBK,3,9,2
ID_NJKJ7V3G,3,9,2
ID_E22ON1B6,3,4,3
ID_E22ON1B6,3,4,3
ID_M9RCGFGS,3,4,4
ID_E22ON1B6,3,9,7
ID_E22ON1B6,3,11,5
ID_UKONHN6L,3,11,5
ID_SWEMWT7N,2,6,1
ID_MYPL3MA2,2,6,7
ID_M8V14WM1,2,6,1
ID_SWEMWT7N,2,6,4
ID_SWEMWT7N,3,9,2
ID_4KAVH3FU,3,9,1
ID_L0XMFDXB,3,9,2
ID_SWEMWT7N,2,12,4
ID_3WKW53QM,2,12,4
ID_SWEMWT7N,3,1,7
ID_IENFBO1G,3,1,7
ID_SWEMWT7N,3,5,6
ID_SWEMWT7N,3,5,4
ID_YIAGXEKM,3,5,4
ID_L0XMFDXB,3,5,4
ID_L0XMFDXB,3,5,4
ID_SWYN0G9U,3,5,6
ID_SWEMWT7N,3,9,5
ID_8B0KMULU,3,9,6
ID_SWEMWT7N,3,7,7
ID_IENFBO1G,3,7,2
ID_SWEMWT7N,3,7,4
ID_SWEMWT7N,3,7,4
ID_0AS0ONZN,3,7,7
ID_SWEMWT7N,3,10,3
